Gene ID	Gene Name	SRR934360	SRR934366	SRR934364	SRR934370	SRR934361	SRR934362	SRR934365	SRR934363	SRR934367	SRR934368	SRR934369
ENSG00000264108		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264110	MIR4300	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264112		88	110	110	90	191	148	98	84	123	149	77
ENSG00000264113	RN7SL784P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264115	MIR3180-4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264116		0	0	0	0	0	0	0	1	0	0	1
ENSG00000264119	MIR4795	0	0	0	0	1	0	0	2	0	0	1
ENSG00000264125		0	0	0	0	0	1	0	0	0	0	0
ENSG00000264127	SCML2P1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264128	RN7SL713P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264131		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264136	MIR3689D2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264138		0	0	0	0	0	0	0	0	0	0	1
ENSG00000264139	MIR3667	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264141	MIR3928	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264145		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264148		46	18	31	25	13	47	28	37	33	3	14
ENSG00000264149		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264150		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264151		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264157	MIR3127	0	0	1	0	1	0	0	0	0	0	0
ENSG00000264158	MIR4670	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264160	MIR4762	0	0	1	0	0	0	0	0	0	0	0
ENSG00000264163	MIR3689B	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264164		0	0	0	0	0	0	0	0	0	0	1
ENSG00000264167		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264168	MTND1P15	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264169	RN7SL665P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264171	MIR4305	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264172	PDLIM1P3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264174		1	0	1	0	0	0	0	0	2	0	0
ENSG00000264175	MIR3189	0	2	0	0	0	0	0	0	4	0	0
ENSG00000264176	MAGOH2P	37	2	20	7	10	22	5	12	15	8	8
ENSG00000264177		1	0	2	0	1	2	1	1	3	10	3
ENSG00000264179		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264186	SNRPCP4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264187		3	2	0	0	6	5	3	0	3	0	0
ENSG00000264188		1	1	8	4	7	13	0	4	1	4	7
ENSG00000264189	AIDAP3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264192	RN7SL117P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264193		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264196		1	0	0	1	1	0	1	0	0	1	0
ENSG00000264200	MIR4693	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264201	MIR4701	0	0	0	0	4	3	0	0	2	0	1
ENSG00000264204	AGAP7P	1	0	0	0	1	0	1	0	0	0	0
ENSG00000264207		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264210	MIR4716	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264211	MIR4492	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264212		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264215		0	1	0	0	0	0	0	0	0	0	0
ENSG00000264217	RPL35AP23	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264226	MIR3168	0	0	0	0	0	0	0	0	0	0	2
ENSG00000264229	RNU4ATAC	30	6	9	0	1	44	0	1	5	3	0
ENSG00000264230	ANXA8L1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000264232	LINC01916	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264233	MIR4456	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264235	MYL12-AS1	15	4	5	7	6	17	8	10	9	12	9
ENSG00000264236		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264240	CPDP1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264243		0	0	0	0	0	3	0	1	0	0	0
ENSG00000264245		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264246		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264247	ZNF407-AS1	866	201	328	154	309	665	387	525	509	734	481
ENSG00000264249	MIR3912	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264250	RN7SL835P	0	0	0	0	0	0	0	2	0	1	0
ENSG00000264251	RN7SL819P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264254		0	0	0	0	0	1	1	0	0	1	0
ENSG00000264257	KIR3DP1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264260	LINC01893	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264262		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264265	LINC01925	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264266	MIR4322	0	0	0	1	1	1	0	0	0	0	0
ENSG00000264268	MIR4767	0	1	0	1	0	3	3	1	0	1	3
ENSG00000264269		19	4	8	0	6	5	2	9	5	7	16
ENSG00000264270		0	1	4	3	1	4	1	0	1	0	0
ENSG00000264271	RN7SL488P	0	1	0	0	0	0	0	0	0	0	0
ENSG00000264272		0	0	0	1	1	0	0	0	1	1	2
ENSG00000264273		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264274	MIR4799	0	0	0	0	0	1	0	0	0	0	0
ENSG00000264275	RN7SL753P	0	0	0	0	1	1	0	0	0	0	0
ENSG00000264278	ZNF236-DT	70	29	50	39	25	64	84	65	57	167	108
ENSG00000264279	MIR4786	0	0	3	0	1	0	1	0	0	3	0
ENSG00000264281		5	1	2	1	0	4	2	1	3	0	1
ENSG00000264289		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264290		14	4	5	8	7	16	10	10	11	51	2
ENSG00000264292	MIR2467	0	1	0	0	0	0	0	0	0	0	0
ENSG00000264293	RN7SL657P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264294	SNORD55	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264295	MIR3922	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264296		0	0	0	1	0	1	1	0	1	0	0
ENSG00000264297	MIR4433B	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264300		0	0	0	0	1	0	0	0	0	0	1
ENSG00000264301	LINC01444	10	8	5	19	4	8	1	8	9	50	18
ENSG00000264304		2	1	3	3	5	8	1	0	2	1	3
ENSG00000264309	MIR4694	0	0	0	0	0	1	0	0	0	0	0
ENSG00000264311	MIX23P1	0	0	0	0	1	0	0	0	0	0	1
ENSG00000264313	RN7SL644P	0	0	0	0	0	0	0	0	0	1	0
ENSG00000264314	MIR548AT	0	0	1	0	1	0	1	1	0	0	0
ENSG00000264315	HNRNPA1P11	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264316	MTCO3P13	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264317	RN7SL154P	0	0	1	0	0	0	0	0	0	0	0
ENSG00000264319	MIR4801	0	0	0	0	1	0	0	0	0	0	0
ENSG00000264322	RN7SL448P	0	0	0	0	0	0	0	0	0	0	1
ENSG00000264324		12	9	15	9	7	16	2	8	3	10	1
ENSG00000264330	MIR5186	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264334		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264339		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264340		2	0	0	0	1	0	0	0	0	0	0
ENSG00000264341		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264342	MIR3660	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264343	NOTCH2NLA	5	0	3	0	1	3	1	15	2	5	0
ENSG00000264345	LINC01894	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264346	SNORA77B	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264349	MIR4258	0	2	1	0	0	2	2	2	3	1	1
ENSG00000264350	SNRPGP2	12	1	7	5	6	16	3	3	3	2	7
ENSG00000264352	RN7SL602P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264354	MIR3134	0	0	1	0	0	0	0	0	1	1	1
ENSG00000264357	MIR4648	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264358	MIR3122	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264359	NEK4P2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264364	DYNLL2	18539	5689	12482	5660	7527	15991	11277	14751	10400	12467	13615
ENSG00000264365		4	0	1	1	0	4	0	3	6	0	1
ENSG00000264370	MIR3125	0	1	0	0	0	0	0	0	0	0	0
ENSG00000264371	MIR4425	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264373		0	0	0	0	0	1	0	0	0	0	0
ENSG00000264377	MIR4671	0	0	0	0	0	1	0	0	0	0	0
ENSG00000264379	SNORD39	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264384	RN7SL431P	0	0	0	0	0	3	1	0	1	2	1
ENSG00000264386	MIR4513	1	0	0	0	0	1	0	0	0	0	0
ENSG00000264387	MIR5007	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264388		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264390	MIR4465	0	0	0	0	1	0	0	0	0	0	0
ENSG00000264391	RN7SL208P	1	2	0	0	0	3	2	1	2	0	0
ENSG00000264395	MIR3193	2	0	1	1	0	1	1	1	3	1	0
ENSG00000264397	MIR3180-5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264399	MIR4736	0	0	0	0	1	0	0	0	0	0	0
ENSG00000264400	RN7SL491P	0	0	0	0	0	0	0	0	0	2	0
ENSG00000264402	MIR548AL	0	0	0	0	0	3	0	0	0	0	0
ENSG00000264404	LINC02675	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264405	MIR3913-1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264406	MIR548AP	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264408	MIR4470	0	0	0	0	0	1	0	0	0	0	1
ENSG00000264419	MIR548AC	0	0	0	0	0	1	0	0	0	0	0
ENSG00000264421		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264422		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264423	RN7SL718P	0	0	0	0	0	1	0	0	0	0	0
ENSG00000264424	MYH4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264425	MIR4653	1	1	3	0	1	1	0	0	0	6	1
ENSG00000264426	MIR4283-1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264429	MIR3183	0	0	0	0	1	0	1	0	1	0	0
ENSG00000264431		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264434		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264435		1	0	0	0	0	0	0	1	0	0	0
ENSG00000264438	RN7SL560P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264443	NCMAP-DT	18	9	18	9	14	17	21	17	16	8	7
ENSG00000264444	SDHCP1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264448	MIR378D2HG	7	6	6	2	3	0	7	1	1	6	1
ENSG00000264449		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264451		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264452		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264456		76	24	26	37	33	74	84	72	59	36	47
ENSG00000264458		0	0	0	0	0	1	0	0	1	0	0
ENSG00000264462	MIR3648-2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264464	LINC02837	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264468	MIR4520-1	1	0	0	0	2	0	0	0	1	0	0
ENSG00000264470	MIR4794	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264472		0	0	0	0	1	0	0	0	0	0	0
ENSG00000264474	MIR4656	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264475		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264477	MIR5682	0	0	0	0	0	0	0	1	0	0	0
ENSG00000264480	MIR4714	0	0	0	0	0	1	0	0	0	0	0
ENSG00000264482	MIR4705	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264483	MIR5008	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264484	RN7SL697P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264486		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264488		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264490		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264491		0	0	1	0	0	0	1	0	1	0	0
ENSG00000264493	MIR4298	0	0	0	0	0	1	0	0	0	0	0
ENSG00000264494	MIR4650-2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264497		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264500	MIR3124	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264501	RN7SL731P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264503		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264511	MIR3678	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264512	MIR5692A2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264513		0	0	1	0	1	1	0	0	3	0	0
ENSG00000264514		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264515	VSTM2B-DT	0	0	0	0	0	0	0	0	0	1	0
ENSG00000264519	RN7SL596P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264520		4	0	3	1	5	7	3	7	7	4	0
ENSG00000264522	OTUD7B	2443	1071	1395	1064	770	1847	1320	1965	1978	1499	1356
ENSG00000264525	MIR4778	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264529	DNAJB6P8	0	1	0	0	0	0	1	0	0	0	0
ENSG00000264530	RN7SL25P	0	0	0	0	1	1	0	0	0	0	0
ENSG00000264534	MIR378B	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264536	MIR5706	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264538	SUZ12P1	378	203	277	123	198	473	234	254	312	257	179
ENSG00000264539	MIR548AR	4	0	0	1	1	2	0	1	2	0	0
ENSG00000264540	RN7SL405P	0	0	1	0	0	0	0	0	0	0	0
ENSG00000264545		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264546		0	1	0	2	1	2	1	0	1	1	1
ENSG00000264548		9	8	6	6	30	25	8	17	8	12	15
ENSG00000264549	SNORD95	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264553	MIR4257	0	0	0	1	1	5	1	0	3	0	1
ENSG00000264554	RN7SL793P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264558		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264559	MIR3162	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264562		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264563	MIR4633	0	0	0	0	0	0	0	0	1	0	0
ENSG00000264564		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264566	MIR23C	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264569	DCXR-DT	14	1	7	0	3	8	1	9	3	2	9
ENSG00000264570	SNX19P3	0	0	1	0	0	0	0	3	0	5	4
ENSG00000264571	MIR4529	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264572	MIR4296	0	0	0	0	1	1	0	0	0	1	0
ENSG00000264573	RN7SL15P	1	0	0	1	0	4	0	0	0	3	0
ENSG00000264574		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264575	LINC00526	187	55	71	49	50	116	82	96	98	60	84
ENSG00000264577		14	15	23	19	34	44	19	13	15	23	11
ENSG00000264578		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264580	MIR5692B	2	0	4	1	1	7	1	1	1	6	0
ENSG00000264582	RN7SL326P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264583	MIR4487	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264585	MIR4449	3	0	1	0	0	2	1	2	1	1	1
ENSG00000264587		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264589	MAPT-AS1	1	0	2	0	1	0	0	0	7	180	2
ENSG00000264592	RN7SL131P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264595		0	0	1	0	0	0	0	0	0	0	0
ENSG00000264596		0	0	0	1	0	0	0	0	0	0	0
ENSG00000264598		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264603	MIR3159	0	0	0	0	0	0	0	0	0	1	0
ENSG00000264607	MIR3173	0	0	0	0	0	1	0	0	0	1	0
ENSG00000264608		277	14	88	18	84	175	29	192	50	58	80
ENSG00000264610	MIR4685	0	0	0	1	1	1	0	1	1	0	0
ENSG00000264613	RN7SL290P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264614	MIR5588	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264615	RN7SL592P	1	0	0	0	0	0	1	1	1	1	0
ENSG00000264616	MIR4755	0	0	0	0	0	1	0	0	1	0	0
ENSG00000264617		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264618	RN7SL732P	0	0	0	0	0	0	0	0	0	0	1
ENSG00000264621	MIR5591	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264622		0	1	0	0	0	0	0	0	0	0	0
ENSG00000264623	MIR4796	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264630	PRKCA-AS1	0	0	0	1	0	1	0	0	0	0	0
ENSG00000264633	MIR4271	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264634		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264635		1	0	0	1	6	3	2	1	2	1	1
ENSG00000264638	MIR3152	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264643		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264644	KRT18P8	0	2	5	3	0	8	3	1	1	2	1
ENSG00000264647		0	0	0	0	0	0	0	0	0	6	0
ENSG00000264653	MIR5194	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264655	PPIAP54	9	3	6	2	8	4	3	3	4	3	11
ENSG00000264657	MIR3171	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264658	MIR4798	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264659		0	1	0	2	0	0	4	0	0	0	0
ENSG00000264660		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264661	MIR3200	0	0	0	0	0	1	0	0	0	0	0
ENSG00000264662		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264663	KRT8P34	0	1	0	0	0	0	0	0	0	0	0
ENSG00000264666		7	8	1	1	4	2	3	2	3	3	5
ENSG00000264668		3	0	1	0	0	0	1	1	2	0	1
ENSG00000264672	SEPTIN4-AS1	15	0	9	4	3	15	0	9	6	23	9
ENSG00000264673		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264675	MIR4285	0	0	0	1	0	0	0	0	0	0	0
ENSG00000264676	RN7SL204P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264678	MIR3140	0	0	0	0	0	0	0	1	0	0	0
ENSG00000264684	MIR4773-1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264685	PRPF19P1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264689		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264693		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264695		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264697	MTL3P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264698	MIR4255	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264699	LINC01912	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264701		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264703	MIR4752	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264705		0	0	2	0	1	1	1	0	2	0	0
ENSG00000264706	RN7SL217P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264707	L3MBTL4-AS1	3	0	4	2	2	9	20	0	7	0	2
ENSG00000264712	MIR4504	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264714	KIAA0895LP1	2	2	0	0	3	3	0	3	2	0	4
ENSG00000264717	NPY4R2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264720	MIR3117	1	0	0	0	2	1	0	0	0	0	0
ENSG00000264722	MIR3670-2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264725	MIR3129	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264727		4	31	3	6	1	14	26	1	62	5	0
ENSG00000264729		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264732	MIR4638	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264733	MIR4718	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264734		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264735		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264736	BDP1P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264737	MIR4511	0	0	0	0	0	0	0	0	0	1	0
ENSG00000264739		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264741	MIR4505	1	0	0	0	0	0	0	0	1	1	0
ENSG00000264743	DPRXP4	4	1	2	1	1	2	3	6	4	1	2
ENSG00000264744	MIR3689C	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264745	TTC39C-AS1	0	0	4	0	1	10	1	0	3	0	0
ENSG00000264747	MIR3924	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264750		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264754		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264755	MIR3131	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264757	MIR3198-1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000264760	MIR3141	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264763	MIR4295	1	0	0	0	0	0	0	0	0	0	0
ENSG00000264764	MIR4772	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264765		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264767	RN7SL237P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264769		4	4	3	0	9	18	3	2	6	6	4
ENSG00000264772		0	2	6	4	2	8	4	2	5	0	2
ENSG00000264773	MIR4420	0	0	1	0	0	1	1	0	0	0	0
ENSG00000264775	PPIAP14	0	0	0	0	0	0	1	0	0	0	0
ENSG00000264781	MIR4537	0	0	0	0	0	1	4	0	2	0	0
ENSG00000264785		0	0	0	0	0	0	0	0	0	1	0
ENSG00000264788	MIR3148	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264790		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264791		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264792	MIR4637	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264793	MIR4771-1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264796	MIR5009	0	0	0	0	0	0	0	2	0	0	0
ENSG00000264800	MIR4294	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264801	ERVFRD-3	1	0	4	1	1	1	0	1	1	0	0
ENSG00000264802	MIR5191	0	0	0	0	0	0	0	0	1	0	0
ENSG00000264803	MIR378C	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264808		3	1	9	2	1	5	2	1	2	5	5
ENSG00000264809	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264810	MIR4441	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264811		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264812		2	0	1	1	3	0	2	1	1	2	4
ENSG00000264813		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264814	MIR1273C	1	0	0	0	0	0	0	0	2	0	0
ENSG00000264823	MIR3154	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264824	MIR5571	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264825		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264829		0	0	1	0	1	1	0	0	0	0	0
ENSG00000264833	RN7SL468P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264834		0	0	0	0	0	0	0	1	0	0	0
ENSG00000264837	VN1R71P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264840	RN7SL404P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264843		0	0	0	0	1	0	0	0	0	0	0
ENSG00000264845		0	0	0	0	0	1	0	0	0	0	2
ENSG00000264850	MIR4310	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264853		1	1	0	0	0	2	0	0	0	0	0
ENSG00000264857	MIR5696	1	0	1	0	0	0	0	0	0	0	0
ENSG00000264859	DSG2-AS1	22	6	6	7	6	16	4	8	2	4	14
ENSG00000264860		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264862	RN7SL45P	0	0	0	0	0	0	0	0	1	3	0
ENSG00000264864	MIR3613	0	0	1	2	0	1	0	0	0	0	0
ENSG00000264869		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264874		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264876		0	0	0	0	0	0	0	0	0	0	1
ENSG00000264879	RN7SL690P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264880		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264881		0	0	2	0	0	2	0	0	0	0	0
ENSG00000264885		28	6	24	5	6	35	15	33	25	4	16
ENSG00000264892	NOS2P4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264895		0	0	2	1	1	2	0	0	1	3	0
ENSG00000264897	MIR3921	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264901	MIR3616	0	0	1	0	3	3	0	1	2	1	0
ENSG00000264902	MIR5701-3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264906	MIR4494	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264907	PRELID3BP3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264910	RN7SL525P	0	0	0	0	1	1	0	0	0	0	1
ENSG00000264911		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264914		1	0	4	0	0	0	0	1	1	0	0
ENSG00000264916	RN7SL230P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264920	SP2-DT	235	54	106	77	110	270	77	268	100	723	213
ENSG00000264922	MIR4540	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264924		0	0	3	2	0	2	0	1	0	0	0
ENSG00000264926	MIR378F	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264930		0	0	0	0	0	0	0	0	0	0	0
ENSG00000264931	MIR3138	0	0	3	0	1	4	0	0	1	0	0
ENSG00000264932		0	1	1	1	11	8	4	6	2	6	10
ENSG00000264933	RN7SL190P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264934	MIR4265	0	0	0	0	0	0	0	0	1	0	0
ENSG00000264937		9	3	4	4	1	8	1	3	3	6	6
ENSG00000264940	SNORD3C	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264941	MIR4474	0	0	0	0	0	0	1	0	0	0	0
ENSG00000264943	SH3GL1P2	4	0	5	3	4	5	1	1	7	3	2
ENSG00000264947	MIR3181	0	0	2	0	0	0	1	1	0	0	1
ENSG00000264954	PRR29-AS1	5	10	14	36	11	13	55	2	25	5	15
ENSG00000264956		0	0	0	0	0	0	0	0	0	0	1
ENSG00000264958	ALOX12P1	1	0	1	0	1	0	0	0	0	0	0
ENSG00000264961	MIR4730	0	0	0	0	0	1	2	1	1	1	0
ENSG00000264963	RN7SL440P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264964	TWSG1-DT	21	10	16	20	11	19	16	9	15	2	4
ENSG00000264966	MIR5094	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264968		26	13	23	9	15	19	6	24	9	9	27
ENSG00000264970		0	0	0	0	0	0	0	0	0	0	0
